,date,state,fips,cases,deaths,epoch_ms
2840,2020-04-23,MARYLAND,24,15805,748,1587625200000
2841,2020-04-23,MASSACHUSETTS,25,46023,2360,1587625200000
2842,2020-04-23,MICHIGAN,26,35252,2977,1587625200000
2843,2020-04-23,MINNESOTA,27,2942,200,1587625200000
2844,2020-04-23,MISSISSIPPI,28,5153,201,1587625200000
2845,2020-04-23,MISSOURI,29,6321,248,1587625200000
2846,2020-04-23,MONTANA,30,442,14,1587625200000
2847,2020-04-23,NEBRASKA,31,2190,46,1587625200000
2848,2020-04-23,NEVADA,32,4208,195,1587625200000
2849,2020-04-23,NEWHAMPSHIRE,33,1670,51,1587625200000
2850,2020-04-23,NEWJERSEY,34,99989,5368,1587625200000
2851,2020-04-23,NEWMEXICO,35,2379,78,1587625200000
2852,2020-04-23,NEWYORK,36,267932,20212,1587625200000
2853,2020-04-23,NORTHCAROLINA,37,7608,253,1587625200000
2854,2020-04-23,NORTHDAKOTA,38,709,15,1587625200000
2855,2020-04-23,NORTHERNMARIANAISLANDS,69,14,2,1587625200000
2856,2020-04-23,OHIO,39,14694,656,1587625200000
2857,2020-04-23,OKLAHOMA,40,3017,179,1587625200000
2858,2020-04-23,OREGON,41,2127,83,1587625200000
2859,2020-04-23,PENNSYLVANIA,42,38334,1723,1587625200000
2860,2020-04-23,PUERTORICO,72,1230,69,1587625200000
2861,2020-04-23,RHODEISLAND,44,6256,189,1587625200000
2862,2020-04-23,SOUTHCAROLINA,45,4917,150,1587625200000
2863,2020-04-23,SOUTHDAKOTA,46,1956,9,1587625200000
2864,2020-04-23,TENNESSEE,47,8169,172,1587625200000
2865,2020-04-23,TEXAS,48,22706,601,1587625200000
2866,2020-04-23,UTAH,49,3621,35,1587625200000
2867,2020-04-23,VERMONT,50,825,42,1587625200000
2868,2020-04-23,VIRGINISLANDS,78,54,3,1587625200000
2869,2020-04-23,VIRGINIA,51,10999,375,1587625200000
2870,2020-04-23,WASHINGTON,53,12906,717,1587625200000
2871,2020-04-23,WESTVIRGINIA,54,981,31,1587625200000
2872,2020-04-23,WISCONSIN,55,5052,257,1587625200000
2873,2020-04-23,WYOMING,56,453,7,1587625200000
2874,2020-04-24,ALABAMA,1,6026,209,1587711600000
2875,2020-04-24,ALASKA,2,337,7,1587711600000
2876,2020-04-24,ARIZONA,4,6045,268,1587711600000
2877,2020-04-24,ARKANSAS,5,2810,47,1587711600000
2878,2020-04-24,CALIFORNIA,6,41368,1619,1587711600000
2879,2020-04-24,COLORADO,8,12255,672,1587711600000
2880,2020-04-24,CONNECTICUT,9,23921,1764,1587711600000
2881,2020-04-24,DELAWARE,10,3442,100,1587711600000
2882,2020-04-24,DISTRICTOFCOLUMBIA,11,3528,153,1587711600000
2883,2020-04-24,FLORIDA,12,30525,1045,1587711600000
2884,2020-04-24,GEORGIA,13,21575,889,1587711600000
2885,2020-04-24,GUAM,66,997,6,1587711600000
2886,2020-04-24,HAWAII,15,595,13,1587711600000
2887,2020-04-24,IDAHO,16,1870,54,1587711600000
2888,2020-04-24,ILLINOIS,17,39658,1804,1587711600000
2889,2020-04-24,INDIANA,18,13837,851,1587711600000
2890,2020-04-24,IOWA,19,4459,107,1587711600000
2891,2020-04-24,KANSAS,20,2841,117,1587711600000
2892,2020-04-24,KENTUCKY,21,3779,203,1587711600000
2893,2020-04-24,LOUISIANA,22,26199,1660,1587711600000
2894,2020-04-24,MAINE,23,965,47,1587711600000
2895,2020-04-24,MARYLAND,24,16693,798,1587711600000
2896,2020-04-24,MASSACHUSETTS,25,50969,2556,1587711600000
2897,2020-04-24,MICHIGAN,26,36627,3084,1587711600000
2898,2020-04-24,MINNESOTA,27,3185,221,1587711600000
2899,2020-04-24,MISSISSIPPI,28,5434,209,1587711600000
2900,2020-04-24,MISSOURI,29,6625,267,1587711600000
2901,2020-04-24,MONTANA,30,444,14,1587711600000
2902,2020-04-24,NEBRASKA,31,2474,50,1587711600000
2903,2020-04-24,NEVADA,32,4398,203,1587711600000
2904,2020-04-24,NEWHAMPSHIRE,33,1720,53,1587711600000
2905,2020-04-24,NEWJERSEY,34,102196,5617,1587711600000
2906,2020-04-24,NEWMEXICO,35,2524,84,1587711600000
2907,2020-04-24,NEWYORK,36,276218,20759,1587711600000
2908,2020-04-24,NORTHCAROLINA,37,8052,270,1587711600000
2909,2020-04-24,NORTHDAKOTA,38,748,15,1587711600000
2910,2020-04-24,NORTHERNMARIANAISLANDS,69,14,2,1587711600000
2911,2020-04-24,OHIO,39,15169,690,1587711600000
2912,2020-04-24,OKLAHOMA,40,3120,188,1587711600000
2913,2020-04-24,OREGON,41,2177,86,1587711600000
2914,2020-04-24,PENNSYLVANIA,42,40298,1786,1587711600000
2915,2020-04-24,PUERTORICO,72,1276,77,1587711600000
2916,2020-04-24,RHODEISLAND,44,6699,202,1587711600000
2917,2020-04-24,SOUTHCAROLINA,45,5070,157,1587711600000
2918,2020-04-24,SOUTHDAKOTA,46,2040,10,1587711600000
2919,2020-04-24,TENNESSEE,47,8618,172,1587711600000
2920,2020-04-24,TEXAS,48,23650,625,1587711600000
2921,2020-04-24,UTAH,49,3782,39,1587711600000
2922,2020-04-24,VERMONT,50,827,43,1587711600000
2923,2020-04-24,VIRGINISLANDS,78,54,3,1587711600000
2924,2020-04-24,VIRGINIA,51,11595,413,1587711600000
2925,2020-04-24,WASHINGTON,53,13120,731,1587711600000
2926,2020-04-24,WESTVIRGINIA,54,1010,32,1587711600000
2927,2020-04-24,WISCONSIN,55,5356,262,1587711600000
2928,2020-04-24,WYOMING,56,473,7,1587711600000
2929,2020-04-25,ALABAMA,1,6213,213,1587798000000
2930,2020-04-25,ALASKA,2,337,7,1587798000000
2931,2020-04-25,ARIZONA,4,6280,275,1587798000000
2932,2020-04-25,ARKANSAS,5,2909,48,1587798000000
2933,2020-04-25,CALIFORNIA,6,42590,1692,1587798000000
2934,2020-04-25,COLORADO,8,12967,670,1587798000000
2935,2020-04-25,CONNECTICUT,9,24582,1862,1587798000000
2936,2020-04-25,DELAWARE,10,3576,112,1587798000000
2937,2020-04-25,DISTRICTOFCOLUMBIA,11,3699,165,1587798000000
2938,2020-04-25,FLORIDA,12,30831,1054,1587798000000
2939,2020-04-25,GEORGIA,13,22225,897,1587798000000
2940,2020-04-25,GUAM,66,997,6,1587798000000
2941,2020-04-25,HAWAII,15,597,14,1587798000000
2942,2020-04-25,IDAHO,16,1887,56,1587798000000
2943,2020-04-25,ILLINOIS,17,41777,1884,1587798000000
2944,2020-04-25,INDIANA,18,14556,897,1587798000000
2945,2020-04-25,IOWA,19,5109,112,1587798000000
2946,2020-04-25,KANSAS,20,3090,119,1587798000000
2947,2020-04-25,KENTUCKY,21,3905,208,1587798000000
2948,2020-04-25,LOUISIANA,22,26571,1703,1587798000000
2949,2020-04-25,MAINE,23,990,50,1587798000000
2950,2020-04-25,MARYLAND,24,17844,875,1587798000000
2951,2020-04-25,MASSACHUSETTS,25,53348,2730,1587798000000
2952,2020-04-25,MICHIGAN,26,37184,3273,1587798000000
2953,2020-04-25,MINNESOTA,27,3446,244,1587798000000
2954,2020-04-25,MISSISSIPPI,28,5718,221,1587798000000
2955,2020-04-25,MISSOURI,29,6826,280,1587798000000
2956,2020-04-25,MONTANA,30,445,14,1587798000000
2957,2020-04-25,NEBRASKA,31,2898,52,1587798000000
2958,2020-04-25,NEVADA,32,4539,206,1587798000000
2959,2020-04-25,NEWHAMPSHIRE,33,1793,60,1587798000000
2960,2020-04-25,NEWJERSEY,34,105523,5863,1587798000000
2961,2020-04-25,NEWMEXICO,35,2662,93,1587798000000
2962,2020-04-25,NEWYORK,36,286901,21326,1587798000000
2963,2020-04-25,NORTHCAROLINA,37,8542,300,1587798000000
2964,2020-04-25,NORTHDAKOTA,38,803,16,1587798000000
2965,2020-04-25,NORTHERNMARIANAISLANDS,69,14,2,1587798000000
2966,2020-04-25,OHIO,39,15587,711,1587798000000
2967,2020-04-25,OKLAHOMA,40,3193,194,1587798000000
2968,2020-04-25,OREGON,41,2253,87,1587798000000
2969,2020-04-25,PENNSYLVANIA,42,41626,1842,1587798000000
2970,2020-04-25,PUERTORICO,72,1307,83,1587798000000
2971,2020-04-25,RHODEISLAND,44,7129,215,1587798000000
2972,2020-04-25,SOUTHCAROLINA,45,5253,166,1587798000000
2973,2020-04-25,SOUTHDAKOTA,46,2147,10,1587798000000
2974,2020-04-25,TENNESSEE,47,8918,179,1587798000000
2975,2020-04-25,TEXAS,48,24494,662,1587798000000
2976,2020-04-25,UTAH,49,3950,41,1587798000000
2977,2020-04-25,VERMONT,50,843,45,1587798000000
2978,2020-04-25,VIRGINISLANDS,78,55,3,1587798000000
2979,2020-04-25,VIRGINIA,51,12365,436,1587798000000
2980,2020-04-25,WASHINGTON,53,13484,743,1587798000000
2981,2020-04-25,WESTVIRGINIA,54,1025,33,1587798000000
2982,2020-04-25,WISCONSIN,55,5687,266,1587798000000
2983,2020-04-25,WYOMING,56,473,7,1587798000000
2984,2020-04-26,ALABAMA,1,6421,219,1587884400000
2985,2020-04-26,ALASKA,2,339,7,1587884400000
2986,2020-04-26,ARIZONA,4,6526,277,1587884400000
2987,2020-04-26,ARKANSAS,5,3001,50,1587884400000
2988,2020-04-26,CALIFORNIA,6,43691,1716,1587884400000
2989,2020-04-26,COLORADO,8,13440,678,1587884400000
2990,2020-04-26,CONNECTICUT,9,25269,1925,1587884400000
2991,2020-04-26,DELAWARE,10,4034,120,1587884400000
2992,2020-04-26,DISTRICTOFCOLUMBIA,11,3841,178,1587884400000
2993,2020-04-26,FLORIDA,12,31520,1073,1587884400000
2994,2020-04-26,GEORGIA,13,22459,907,1587884400000
2995,2020-04-26,GUAM,66,997,6,1587884400000
2996,2020-04-26,HAWAII,15,599,14,1587884400000
2997,2020-04-26,IDAHO,16,1897,56,1587884400000
2998,2020-04-26,ILLINOIS,17,43903,1943,1587884400000
2999,2020-04-26,INDIANA,18,15175,928,1587884400000
3000,2020-04-26,IOWA,19,5490,118,1587884400000
3001,2020-04-26,KANSAS,20,3197,120,1587884400000
3002,2020-04-26,KENTUCKY,21,4074,211,1587884400000
3003,2020-04-26,LOUISIANA,22,26832,1729,1587884400000
3004,2020-04-26,MAINE,23,1015,50,1587884400000
3005,2020-04-26,MARYLAND,24,18664,910,1587884400000
3006,2020-04-26,MASSACHUSETTS,25,54938,2899,1587884400000
3007,2020-04-26,MICHIGAN,26,37751,3314,1587884400000
3008,2020-04-26,MINNESOTA,27,3602,272,1587884400000
3009,2020-04-26,MISSISSIPPI,28,5911,227,1587884400000
3010,2020-04-26,MISSOURI,29,6997,282,1587884400000
3011,2020-04-26,MONTANA,30,448,14,1587884400000
3012,2020-04-26,NEBRASKA,31,3126,54,1587884400000
3013,2020-04-26,NEVADA,32,4638,206,1587884400000
3014,2020-04-26,NEWHAMPSHIRE,33,1864,60,1587884400000
3015,2020-04-26,NEWJERSEY,34,109038,5938,1587884400000
3016,2020-04-26,NEWMEXICO,35,2728,99,1587884400000
3017,2020-04-26,NEWYORK,36,292914,21804,1587884400000
3018,2020-04-26,NORTHCAROLINA,37,8830,309,1587884400000
3019,2020-04-26,NORTHDAKOTA,38,867,17,1587884400000
3020,2020-04-26,NORTHERNMARIANAISLANDS,69,14,2,1587884400000
3021,2020-04-26,OHIO,39,15963,728,1587884400000
3022,2020-04-26,OKLAHOMA,40,3253,195,1587884400000
3023,2020-04-26,OREGON,41,2311,91,1587884400000
3024,2020-04-26,PENNSYLVANIA,42,42709,1871,1587884400000
3025,2020-04-26,PUERTORICO,72,1371,84,1587884400000
3026,2020-04-26,RHODEISLAND,44,7439,226,1587884400000
3027,2020-04-26,SOUTHCAROLINA,45,5490,174,1587884400000
3028,2020-04-26,SOUTHDAKOTA,46,2213,11,1587884400000
3029,2020-04-26,TENNESSEE,47,9435,182,1587884400000
3030,2020-04-26,TEXAS,48,25209,676,1587884400000
3031,2020-04-26,UTAH,49,4123,41,1587884400000
3032,2020-04-26,VERMONT,50,851,45,1587884400000
3033,2020-04-26,VIRGINISLANDS,78,57,4,1587884400000
3034,2020-04-26,VIRGINIA,51,12969,448,1587884400000
3035,2020-04-26,WASHINGTON,53,13663,757,1587884400000
3036,2020-04-26,WESTVIRGINIA,54,1053,34,1587884400000
3037,2020-04-26,WISCONSIN,55,5911,274,1587884400000
3038,2020-04-26,WYOMING,56,502,7,1587884400000
3039,2020-04-27,ALABAMA,1,6539,228,1587970800000
3040,2020-04-27,ALASKA,2,343,7,1587970800000
3041,2020-04-27,ARIZONA,4,6716,277,1587970800000
3042,2020-04-27,ARKANSAS,5,3069,51,1587970800000
3043,2020-04-27,CALIFORNIA,6,45208,1800,1587970800000
3044,2020-04-27,COLORADO,8,13804,705,1587970800000
3045,2020-04-27,CONNECTICUT,9,25997,2012,1587970800000
3046,2020-04-27,DELAWARE,10,4162,125,1587970800000
3047,2020-04-27,DISTRICTOFCOLUMBIA,11,3892,185,1587970800000
3048,2020-04-27,FLORIDA,12,32130,1087,1587970800000
3049,2020-04-27,GEORGIA,13,23229,981,1587970800000
3050,2020-04-27,GUAM,66,1113,6,1587970800000
3051,2020-04-27,HAWAII,15,600,16,1587970800000
3052,2020-04-27,IDAHO,16,1917,58,1587970800000
3053,2020-04-27,ILLINOIS,17,45883,1992,1587970800000
3054,2020-04-27,INDIANA,18,16137,932,1587970800000
3055,2020-04-27,IOWA,19,5868,127,1587970800000
3056,2020-04-27,KANSAS,20,3406,126,1587970800000
3057,2020-04-27,KENTUCKY,21,4146,216,1587970800000
3058,2020-04-27,LOUISIANA,22,27111,1740,1587970800000
3059,2020-04-27,MAINE,23,1023,51,1587970800000
3060,2020-04-27,MARYLAND,24,19574,945,1587970800000
3061,2020-04-27,MASSACHUSETTS,25,56462,3003,1587970800000
3062,2020-04-27,MICHIGAN,26,38190,3406,1587970800000
3063,2020-04-27,MINNESOTA,27,3816,286,1587970800000
3064,2020-04-27,MISSISSIPPI,28,6094,229,1587970800000
3065,2020-04-27,MISSOURI,29,7171,296,1587970800000
3066,2020-04-27,MONTANA,30,449,14,1587970800000
3067,2020-04-27,NEBRASKA,31,3487,54,1587970800000
3068,2020-04-27,NEVADA,32,4708,219,1587970800000
3069,2020-04-27,NEWHAMPSHIRE,33,1938,60,1587970800000
3070,2020-04-27,NEWJERSEY,34,111188,6044,1587970800000
3071,2020-04-27,NEWMEXICO,35,2825,104,1587970800000
3072,2020-04-27,NEWYORK,36,296991,22267,1587970800000
3073,2020-04-27,NORTHCAROLINA,37,9035,331,1587970800000
3074,2020-04-27,NORTHDAKOTA,38,942,19,1587970800000
3075,2020-04-27,NORTHERNMARIANAISLANDS,69,14,2,1587970800000
3076,2020-04-27,OHIO,39,16325,753,1587970800000
3077,2020-04-27,OKLAHOMA,40,3280,197,1587970800000
3078,2020-04-27,OREGON,41,2354,92,1587970800000
3079,2020-04-27,PENNSYLVANIA,42,43728,1946,1587970800000
3080,2020-04-27,PUERTORICO,72,1388,84,1587970800000
3081,2020-04-27,RHODEISLAND,44,7708,233,1587970800000
3082,2020-04-27,SOUTHCAROLINA,45,5613,177,1587970800000
3083,2020-04-27,SOUTHDAKOTA,46,2246,11,1587970800000
3084,2020-04-27,TENNESSEE,47,9739,184,1587970800000
3085,2020-04-27,TEXAS,48,25963,699,1587970800000
3086,2020-04-27,UTAH,49,4236,41,1587970800000
3087,2020-04-27,VERMONT,50,855,46,1587970800000
3088,2020-04-27,VIRGINISLANDS,78,59,4,1587970800000
3089,2020-04-27,VIRGINIA,51,13534,458,1587970800000
3090,2020-04-27,WASHINGTON,53,13864,771,1587970800000
3091,2020-04-27,WESTVIRGINIA,54,1077,37,1587970800000
3092,2020-04-27,WISCONSIN,55,6081,281,1587970800000
3093,2020-04-27,WYOMING,56,520,7,1587970800000
3094,2020-04-28,ALABAMA,1,6750,242,1588057200000
3095,2020-04-28,ALASKA,2,349,7,1588057200000
3096,2020-04-28,ARIZONA,4,6948,297,1588057200000
3097,2020-04-28,ARKANSAS,5,3127,57,1588057200000
3098,2020-04-28,CALIFORNIA,6,46570,1884,1588057200000
3099,2020-04-28,COLORADO,8,14239,734,1588057200000
3100,2020-04-28,CONNECTICUT,9,26312,2089,1588057200000
3101,2020-04-28,DELAWARE,10,4575,137,1588057200000
3102,2020-04-28,DISTRICTOFCOLUMBIA,11,3994,190,1588057200000
3103,2020-04-28,FLORIDA,12,32838,1170,1588057200000
3104,2020-04-28,GEORGIA,13,23607,1022,1588057200000
3105,2020-04-28,GUAM,66,1114,6,1588057200000
3106,2020-04-28,HAWAII,15,602,16,1588057200000
3107,2020-04-28,IDAHO,16,1952,60,1588057200000
3108,2020-04-28,ILLINOIS,17,48102,2132,1588057200000
3109,2020-04-28,INDIANA,18,16783,992,1588057200000
3110,2020-04-28,IOWA,19,6376,136,1588057200000
3111,2020-04-28,KANSAS,20,3601,127,1588057200000
3112,2020-04-28,KENTUCKY,21,4375,231,1588057200000
3113,2020-04-28,LOUISIANA,22,27329,1801,1588057200000
3114,2020-04-28,MAINE,23,1040,51,1588057200000
3115,2020-04-28,MARYLAND,24,20200,1016,1588057200000
3116,2020-04-28,MASSACHUSETTS,25,58302,3153,1588057200000
3117,2020-04-28,MICHIGAN,26,39234,3566,1588057200000
3118,2020-04-28,MINNESOTA,27,4181,301,1588057200000
3119,2020-04-28,MISSISSIPPI,28,6342,239,1588057200000
3120,2020-04-28,MISSOURI,29,7306,324,1588057200000
3121,2020-04-28,MONTANA,30,451,15,1588057200000
3122,2020-04-28,NEBRASKA,31,3613,56,1588057200000
3123,2020-04-28,NEVADA,32,4812,225,1588057200000
3124,2020-04-28,NEWHAMPSHIRE,33,2010,60,1588057200000
3125,2020-04-28,NEWJERSEY,34,113856,6442,1588057200000
3126,2020-04-28,NEWMEXICO,35,2975,110,1588057200000
3127,2020-04-28,NEWYORK,36,300276,22777,1588057200000
3128,2020-04-28,NORTHCAROLINA,37,9568,353,1588057200000
3129,2020-04-28,NORTHDAKOTA,38,991,19,1588057200000
3130,2020-04-28,NORTHERNMARIANAISLANDS,69,14,2,1588057200000
3131,2020-04-28,OHIO,39,16769,799,1588057200000
3132,2020-04-28,OKLAHOMA,40,3410,207,1588057200000
3133,2020-04-28,OREGON,41,2385,99,1588057200000
3134,2020-04-28,PENNSYLVANIA,42,45323,2092,1588057200000
3135,2020-04-28,PUERTORICO,72,1400,86,1588057200000
3136,2020-04-28,RHODEISLAND,44,7926,239,1588057200000
3137,2020-04-28,SOUTHCAROLINA,45,5735,192,1588057200000
3138,2020-04-28,SOUTHDAKOTA,46,2314,11,1588057200000
3139,2020-04-28,TENNESSEE,47,9974,190,1588057200000
3140,2020-04-28,TEXAS,48,26868,738,1588057200000
3141,2020-04-28,UTAH,49,4343,45,1588057200000
3142,2020-04-28,VERMONT,50,862,46,1588057200000
3143,2020-04-28,VIRGINISLANDS,78,59,4,1588057200000
3144,2020-04-28,VIRGINIA,51,14338,492,1588057200000
3145,2020-04-28,WASHINGTON,53,14059,792,1588057200000
3146,2020-04-28,WESTVIRGINIA,54,1095,38,1588057200000
3147,2020-04-28,WISCONSIN,55,6289,300,1588057200000
3148,2020-04-28,WYOMING,56,536,7,1588057200000
3149,2020-04-29,ALABAMA,1,6925,262,1588143600000
3150,2020-04-29,ALASKA,2,353,7,1588143600000
3151,2020-04-29,ARIZONA,4,7202,308,1588143600000
3152,2020-04-29,ARKANSAS,5,3207,59,1588143600000
3153,2020-04-29,CALIFORNIA,6,48904,1961,1588143600000
3154,2020-04-29,COLORADO,8,14680,764,1588143600000
3155,2020-04-29,CONNECTICUT,9,26767,2168,1588143600000
3156,2020-04-29,DELAWARE,10,4655,144,1588143600000
3157,2020-04-29,DISTRICTOFCOLUMBIA,11,4106,205,1588143600000
3158,2020-04-29,FLORIDA,12,33185,1216,1588143600000
3159,2020-04-29,GEORGIA,13,24300,1086,1588143600000
3160,2020-04-29,GUAM,66,1114,6,1588143600000
3161,2020-04-29,HAWAII,15,605,16,1588143600000
3162,2020-04-29,IDAHO,16,1984,60,1588143600000
3163,2020-04-29,ILLINOIS,17,50355,2221,1588143600000
3164,2020-04-29,INDIANA,18,17409,1065,1588143600000
3165,2020-04-29,IOWA,19,6843,148,1588143600000
3166,2020-04-29,KANSAS,20,3811,132,1588143600000
3167,2020-04-29,KENTUCKY,21,4538,235,1588143600000
3168,2020-04-29,LOUISIANA,22,27703,1845,1588143600000
3169,2020-04-29,MAINE,23,1056,52,1588143600000
3170,2020-04-29,MARYLAND,24,20942,1078,1588143600000
3171,2020-04-29,MASSACHUSETTS,25,60265,3405,1588143600000
3172,2020-04-29,MICHIGAN,26,40360,3670,1588143600000
3173,2020-04-29,MINNESOTA,27,4644,319,1588143600000
3174,2020-04-29,MISSISSIPPI,28,6569,250,1588143600000
3175,2020-04-29,MISSOURI,29,7426,331,1588143600000
3176,2020-04-29,MONTANA,30,451,16,1588143600000
3177,2020-04-29,NEBRASKA,31,3876,67,1588143600000
3178,2020-04-29,NEVADA,32,4934,237,1588143600000
3179,2020-04-29,NEWHAMPSHIRE,33,2054,66,1588143600000
3180,2020-04-29,NEWJERSEY,34,116264,6770,1588143600000
3181,2020-04-29,NEWMEXICO,35,3213,112,1588143600000
3182,2020-04-29,NEWYORK,36,304994,23287,1588143600000
3183,2020-04-29,NORTHCAROLINA,37,9947,366,1588143600000
3184,2020-04-29,NORTHDAKOTA,38,1033,19,1588143600000
3185,2020-04-29,NORTHERNMARIANAISLANDS,69,14,2,1588143600000
3186,2020-04-29,OHIO,39,17303,937,1588143600000
3187,2020-04-29,OKLAHOMA,40,3473,214,1588143600000
3188,2020-04-29,OREGON,41,2446,101,1588143600000
3189,2020-04-29,PENNSYLVANIA,42,46191,2392,1588143600000
3190,2020-04-29,PUERTORICO,72,1465,86,1588143600000
3191,2020-04-29,RHODEISLAND,44,8247,251,1588143600000
3192,2020-04-29,SOUTHCAROLINA,45,5881,232,1588143600000
3193,2020-04-29,SOUTHDAKOTA,46,2375,13,1588143600000
3194,2020-04-29,TENNESSEE,47,10255,196,1588143600000
3195,2020-04-29,TEXAS,48,27839,776,1588143600000
3196,2020-04-29,UTAH,49,4499,45,1588143600000
3197,2020-04-29,VERMONT,50,862,46,1588143600000
3198,2020-04-29,VIRGINISLANDS,78,66,4,1588143600000
3199,2020-04-29,VIRGINIA,51,14961,522,1588143600000
3200,2020-04-29,WASHINGTON,53,14378,805,1588143600000
3201,2020-04-29,WESTVIRGINIA,54,1109,40,1588143600000
3202,2020-04-29,WISCONSIN,55,6520,308,1588143600000
3203,2020-04-29,WYOMING,56,544,7,1588143600000
3204,2020-04-30,ALABAMA,1,7068,272,1588230000000
3205,2020-04-30,ALASKA,2,353,7,1588230000000
3206,2020-04-30,ARIZONA,4,7648,320,1588230000000
3207,2020-04-30,ARKANSAS,5,3281,61,1588230000000
3208,2020-04-30,CALIFORNIA,6,50470,2057,1588230000000
3209,2020-04-30,COLORADO,8,15207,775,1588230000000
3210,2020-04-30,CONNECTICUT,9,27700,2257,1588230000000
3211,2020-04-30,DELAWARE,10,4734,152,1588230000000
3212,2020-04-30,DISTRICTOFCOLUMBIA,11,4323,224,1588230000000
3213,2020-04-30,FLORIDA,12,33683,1267,1588230000000
3214,2020-04-30,GEORGIA,13,25431,1121,1588230000000
3215,2020-04-30,GUAM,66,1115,6,1588230000000
3216,2020-04-30,HAWAII,15,609,16,1588230000000
3217,2020-04-30,IDAHO,16,2016,63,1588230000000
3218,2020-04-30,ILLINOIS,17,52918,2361,1588230000000
3219,2020-04-30,INDIANA,18,18099,1114,1588230000000
3220,2020-04-30,IOWA,19,7145,162,1588230000000
3221,2020-04-30,KANSAS,20,4305,133,1588230000000
3222,2020-04-30,KENTUCKY,21,4708,240,1588230000000
3223,2020-04-30,LOUISIANA,22,28044,1905,1588230000000
3224,2020-04-30,MAINE,23,1095,53,1588230000000
3225,2020-04-30,MARYLAND,24,21825,1139,1588230000000
3226,2020-04-30,MASSACHUSETTS,25,62205,3562,1588230000000
3227,2020-04-30,MICHIGAN,26,41347,3788,1588230000000
3228,2020-04-30,MINNESOTA,27,5136,343,1588230000000
3229,2020-04-30,MISSISSIPPI,28,6815,261,1588230000000
3230,2020-04-30,MISSOURI,29,7563,341,1588230000000
3231,2020-04-30,MONTANA,30,452,16,1588230000000
3232,2020-04-30,NEBRASKA,31,4332,70,1588230000000
3233,2020-04-30,NEVADA,32,5053,243,1588230000000
3234,2020-04-30,NEWHAMPSHIRE,33,2146,72,1588230000000
3235,2020-04-30,NEWJERSEY,34,118652,7228,1588230000000
3236,2020-04-30,NEWMEXICO,35,3411,123,1588230000000
3237,2020-04-30,NEWYORK,36,309696,23616,1588230000000
3238,2020-04-30,NORTHCAROLINA,37,10507,385,1588230000000
3239,2020-04-30,NORTHDAKOTA,38,1067,19,1588230000000
3240,2020-04-30,NORTHERNMARIANAISLANDS,69,14,2,1588230000000
3241,2020-04-30,OHIO,39,18027,975,1588230000000
3242,2020-04-30,OKLAHOMA,40,3618,222,1588230000000
3243,2020-04-30,OREGON,41,2510,103,1588230000000
3244,2020-04-30,PENNSYLVANIA,42,48224,2580,1588230000000
3245,2020-04-30,PUERTORICO,72,1537,92,1588230000000
3246,2020-04-30,RHODEISLAND,44,8621,266,1588230000000
3247,2020-04-30,SOUTHCAROLINA,45,6095,244,1588230000000
3248,2020-04-30,SOUTHDAKOTA,46,2450,17,1588230000000
3249,2020-04-30,TENNESSEE,47,10506,200,1588230000000
3250,2020-04-30,TEXAS,48,29072,828,1588230000000
3251,2020-04-30,UTAH,49,4672,46,1588230000000
3252,2020-04-30,VERMONT,50,866,48,1588230000000
3253,2020-04-30,VIRGINISLANDS,78,66,4,1588230000000
3254,2020-04-30,VIRGINIA,51,15846,552,1588230000000
3255,2020-04-30,WASHINGTON,53,14696,822,1588230000000
3256,2020-04-30,WESTVIRGINIA,54,1125,44,1588230000000
3257,2020-04-30,WISCONSIN,55,6854,316,1588230000000
3258,2020-04-30,WYOMING,56,559,7,1588230000000
3259,2020-05-01,ALABAMA,1,7294,289,1588316400000
3260,2020-05-01,ALASKA,2,362,7,1588316400000
3261,2020-05-01,ARIZONA,4,7962,330,1588316400000
3262,2020-05-01,ARKANSAS,5,3310,64,1588316400000
3263,2020-05-01,CALIFORNIA,6,52318,2147,1588316400000
3264,2020-05-01,COLORADO,8,15661,818,1588316400000
3265,2020-05-01,CONNECTICUT,9,28764,2339,1588316400000
3266,2020-05-01,DELAWARE,10,4918,159,1588316400000
3267,2020-05-01,DISTRICTOFCOLUMBIA,11,4658,231,1588316400000
3268,2020-05-01,FLORIDA,12,34720,1313,1588316400000
3269,2020-05-01,GEORGIA,13,26436,1153,1588316400000
3270,2020-05-01,GUAM,66,1115,6,1588316400000
3271,2020-05-01,HAWAII,15,610,16,1588316400000
3272,2020-05-01,IDAHO,16,2035,63,1588316400000
3273,2020-05-01,ILLINOIS,17,56055,2464,1588316400000
3274,2020-05-01,INDIANA,18,18941,1175,1588316400000
3275,2020-05-01,IOWA,19,7883,170,1588316400000
3276,2020-05-01,KANSAS,20,4510,136,1588316400000
3277,2020-05-01,KENTUCKY,21,4879,248,1588316400000
3278,2020-05-01,LOUISIANA,22,28754,1970,1588316400000
3279,2020-05-01,MAINE,23,1123,55,1588316400000
3280,2020-05-01,MARYLAND,24,23566,1192,1588316400000
3281,2020-05-01,MASSACHUSETTS,25,64311,3716,1588316400000
3282,2020-05-01,MICHIGAN,26,42348,3866,1588316400000
3283,2020-05-01,MINNESOTA,27,5730,371,1588316400000
3284,2020-05-01,MISSISSIPPI,28,7212,281,1588316400000
3285,2020-05-01,MISSOURI,29,7840,355,1588316400000
3286,2020-05-01,MONTANA,30,452,16,1588316400000
